index,Rooms,Type,Price,Postcode,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,index,zipcode,airbnb price mean,airbnb record count,airbnb weekly price_mean,airbnb monthly price mean,Price_log
9190,3,h,885000.0,3081.0,125.0,1960.0,-37.73736,145.05603,Eastern Metropolitan,68.0,3081.0,83.65789473684211,38.0,291.42857142857144,937.5,5.946943270697825
9191,3,h,1190000.0,3190.0,,,-37.94654,145.04863,Southern Metropolitan,162.0,3190.0,154.56410256410257,39.0,832.6,3421.4,6.075546961392531
9192,3,h,485000.0,3037.0,153.0,1997.0,-37.68811,144.74999,Western Metropolitan,31.0,3037.0,66.4375,16.0,426.6666666666667,1554.3333333333333,5.685741738602264
9193,3,h,530000.0,3029.0,,,-37.86515,144.66671000000005,Western Metropolitan,24.0,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0,5.724275869600789
9194,3,h,515000.0,3029.0,,,-37.86852,144.68039,Western Metropolitan,24.0,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0,5.711807229041191
9195,4,h,1305000.0,3029.0,,,-37.84931,144.6942,Western Metropolitan,24.0,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0,6.1156105116743
9196,3,h,555500.0,3029.0,136.0,1971.0,-37.87498,144.69617,Western Metropolitan,24.0,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0,5.744684063276886
9197,4,h,1350000.0,3079.0,,,-37.76737,145.03943999999996,Eastern Metropolitan,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.1303337684950066
9198,3,u,910000.0,3079.0,145.0,2006.0,-37.75822,145.05056000000005,Eastern Metropolitan,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,5.959041392321094
9199,3,h,1300000.0,3079.0,128.0,2005.0,-37.76538,145.04963999999995,Eastern Metropolitan,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.113943352306837
9200,3,h,2525000.0,3079.0,261.0,1930.0,-37.7714,145.05963,Eastern Metropolitan,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.402261382454681
9201,2,u,535000.0,3079.0,,,-37.77127,145.0499,Eastern Metropolitan,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,5.7283537820212285
9202,3,h,580000.0,3038.0,,,-37.72188,144.81489,Western Metropolitan,32.0,3038.0,91.0,8.0,600.0,,5.763427993562937
9203,3,h,670000.0,3042.0,126.0,1975.0,-37.72544,144.85259,Western Metropolitan,36.0,3042.0,81.57142857142857,35.0,568.2,1800.75,5.826074802700826
9204,3,t,855000.0,3031.0,,,-37.79554,144.91679,Northern Metropolitan,26.0,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909,5.931966114728173
9205,2,h,990000.0,3031.0,105.7,1930.0,-37.7902,144.93192,Northern Metropolitan,26.0,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909,5.99563519459755
9206,2,u,630000.0,3101.0,,1960.0,-37.80897,145.04759,Southern Metropolitan,82.0,3101.0,139.5981308411215,107.0,609.75,1300.0,5.799340549453582
9207,2,t,942000.0,3101.0,109.0,1975.0,-37.81439,145.04237,Southern Metropolitan,82.0,3101.0,139.5981308411215,107.0,609.75,1300.0,5.974050902792877
9208,2,h,912500.0,3101.0,,,-37.8008,145.04336,Southern Metropolitan,82.0,3101.0,139.5981308411215,107.0,609.75,1300.0,5.960232873128512
9209,1,u,515000.0,3101.0,62.0,1900.0,-37.80468,145.03614,Southern Metropolitan,82.0,3101.0,139.5981308411215,107.0,609.75,1300.0,5.711807229041191
9210,2,u,672000.0,3101.0,,1960.0,-37.8055,145.03799999999995,Southern Metropolitan,82.0,3101.0,139.5981308411215,107.0,609.75,1300.0,5.827369273053825
9211,4,h,2162000.0,3102.0,192.0,1950.0,-37.79172,145.05863,Southern Metropolitan,83.0,3102.0,759.0833333333334,12.0,1589.0,5627.0,6.334855689617291
9212,3,h,2260000.0,3102.0,280.0,1937.0,-37.79017,145.06381000000005,Southern Metropolitan,83.0,3102.0,759.0833333333334,12.0,1589.0,5627.0,6.354108439147401
9213,4,h,745000.0,3173.0,159.0,1969.0,-37.9887,145.16158,South-Eastern Metropolitan,146.0,3173.0,71.60975609756098,41.0,300.0,,5.872156272748293
9214,4,h,800001.0,3083.0,120.0,1970.0,-37.7126,145.02996000000005,Northern Metropolitan,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.903090529859707
9215,3,h,1180000.0,3012.0,,,-37.80742,144.88297,Western Metropolitan,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,6.071882007306125
9216,3,h,521000.0,3075.0,100.0,1975.0,-37.67056,145.03698,Northern Metropolitan,64.0,3075.0,142.8,10.0,200.0,800.0,5.716837723299524
9217,2,t,910000.0,3144.0,,,-37.86916,145.03565,Southern Metropolitan,119.0,3144.0,290.84444444444443,45.0,1984.375,8634.2,5.959041392321094
9219,2,u,592000.0,3144.0,72.9,1977.0,-37.86824,145.03503999999995,Southern Metropolitan,119.0,3144.0,290.84444444444443,45.0,1984.375,8634.2,5.77232170672292
9220,1,u,455000.0,3144.0,45.4,,-37.86561,145.03602,Southern Metropolitan,119.0,3144.0,290.84444444444443,45.0,1984.375,8634.2,5.658011396657113
9221,3,h,2265000.0,3145.0,,,-37.86749,145.05122,Southern Metropolitan,120.0,3145.0,116.26724137931035,116.0,416.53846153846155,980.0,6.355068206348851
9222,3,h,1780000.0,3145.0,146.0,1930.0,-37.8683,145.03909,Southern Metropolitan,120.0,3145.0,116.26724137931035,116.0,416.53846153846155,980.0,6.250420002308894
9223,2,u,585000.0,3032.0,90.0,2004.0,-37.77518,144.89254,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,5.767155866082181
9224,4,h,1085000.0,3032.0,221.3,2007.0,-37.7833,144.89717,Western Metropolitan,27.0,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,6.035429738184549
9225,4,h,1680000.0,3204.0,,,-37.90688,145.02827,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,6.225309281725863
9226,4,h,400000.0,3337.0,30.0,,-37.68834,144.56803,Western Victoria,180.0,3337.0,110.8076923076923,26.0,,,5.6020599913279625
9227,4,h,355000.0,3338.0,147.0,1980.0,-37.69791,144.5807,Western Victoria,181.0,3338.0,95.48,25.0,550.0,,5.550228353055094
9229,3,t,815000.0,3194.0,,,-37.97917,145.07573,South-Eastern Metropolitan,166.0,3194.0,153.0,21.0,,1500.0,5.911157608739977
9230,2,t,800000.0,3194.0,104.0,1980.0,-37.98937,145.06723,South-Eastern Metropolitan,166.0,3194.0,153.0,21.0,,1500.0,5.903089986991944
9231,3,h,885000.0,3194.0,129.0,1980.0,-37.97584000000001,145.08106999999995,South-Eastern Metropolitan,166.0,3194.0,153.0,21.0,,1500.0,5.946943270697825
9232,3,h,2010000.0,3206.0,128.0,1890.0,-37.85356,144.96415,Southern Metropolitan,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.303196057420489
9234,3,h,1850000.0,3206.0,,,-37.85411,144.96409,Southern Metropolitan,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.267171728403014
9235,3,h,663500.0,3082.0,,,-37.65887,145.06253999999996,Northern Metropolitan,69.0,3082.0,76.66666666666667,18.0,,,5.821840927200454
9236,4,h,732000.0,3082.0,184.0,1980.0,-37.67348,145.06982,Northern Metropolitan,69.0,3082.0,76.66666666666667,18.0,,,5.864511081058392
9237,4,h,720000.0,3082.0,158.0,1985.0,-37.67681,145.06413999999995,Northern Metropolitan,69.0,3082.0,76.66666666666667,18.0,,,5.857332496431268
9238,3,h,556500.0,3082.0,113.2,1985.0,-37.67561,145.05641,Northern Metropolitan,69.0,3082.0,76.66666666666667,18.0,,,5.745465168670727
9239,3,u,569000.0,3094.0,,1987.0,-37.73103,145.13404,Eastern Metropolitan,77.0,3094.0,94.22222222222223,9.0,,,5.755112266395071
9240,3,h,1850000.0,3039.0,203.0,1950.0,-37.76086,144.90497,Western Metropolitan,33.0,3039.0,100.98076923076923,52.0,392.5,1533.3333333333333,6.267171728403014
9241,2,h,1090000.0,3039.0,,,-37.76919,144.91186000000005,Western Metropolitan,33.0,3039.0,100.98076923076923,52.0,392.5,1533.3333333333333,6.037426497940624
9242,2,h,760000.0,3039.0,110.0,1980.0,-37.76856,144.90577,Western Metropolitan,33.0,3039.0,100.98076923076923,52.0,392.5,1533.3333333333333,5.880813592280791
9243,3,h,1090500.0,3189.0,,1955.0,-37.94274,145.05783,Southern Metropolitan,161.0,3189.0,97.0,13.0,,,6.0376256699147195
9245,3,h,730000.0,3138.0,104.0,1978.0,-37.76517,145.3298,Eastern Victoria,113.0,3138.0,110.5,14.0,,,5.863322860120456
9246,1,u,519000.0,3195.0,,1970.0,-38.00508,145.08189,South-Eastern Metropolitan,167.0,3195.0,143.04225352112675,71.0,649.2857142857143,2539.0,5.715167357848458
9247,4,t,1170000.0,3195.0,179.0,2004.0,-38.002,145.08916000000005,South-Eastern Metropolitan,167.0,3195.0,143.04225352112675,71.0,649.2857142857143,2539.0,6.068185861746161
9248,2,u,720000.0,3149.0,,,-37.87135,145.14334,Eastern Metropolitan,124.0,3149.0,119.41558441558442,77.0,450.2857142857143,1588.5,5.857332496431268
9249,2,u,572000.0,3149.0,,1970.0,-37.87142,145.14503,Eastern Metropolitan,124.0,3149.0,119.41558441558442,77.0,450.2857142857143,1588.5,5.757396028793024
9250,3,h,1640000.0,3149.0,,,-37.86906,145.14394,Eastern Metropolitan,124.0,3149.0,119.41558441558442,77.0,450.2857142857143,1588.5,6.214843848047698
9251,3,t,1011000.0,3149.0,135.0,2001.0,-37.8605,145.12853,Eastern Metropolitan,124.0,3149.0,119.41558441558442,77.0,450.2857142857143,1588.5,6.004751155591001
9253,3,h,880000.0,3170.0,,,-37.92266,145.16733,South-Eastern Metropolitan,143.0,3170.0,59.45454545454545,22.0,,,5.944482672150168
9254,3,h,1256000.0,3163.0,,,-37.90423,145.06168,Southern Metropolitan,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.098989639401177
9255,1,u,330000.0,3163.0,,,-37.89166,145.06718,Southern Metropolitan,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.518513939877887
9256,2,u,670000.0,3163.0,,,-37.89814000000001,145.07455,Southern Metropolitan,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.826074802700826
9257,2,u,602000.0,3163.0,,,-37.88674,145.07234,Southern Metropolitan,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.779596491257824
9258,4,h,1337000.0,3042.0,254.0,1955.0,-37.74103,144.88496,Western Metropolitan,36.0,3042.0,81.57142857142857,35.0,568.2,1800.75,6.126131407261984
9259,2,h,970000.0,3051.0,66.0,1900.0,-37.79489,144.94207,Northern Metropolitan,43.0,3051.0,112.23372781065089,338.0,753.5277777777778,3152.153846153846,5.986771734266245
9260,3,h,1232000.0,3070.0,,1900.0,-37.76708,144.99624,Northern Metropolitan,59.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,6.090610707828406
9261,4,t,950000.0,3131.0,,,-37.81065,145.17309,Eastern Metropolitan,106.0,3131.0,112.5925925925926,27.0,465.2,1975.0,5.977723605288848
9262,2,u,460000.0,3046.0,,,-37.72326,144.91681,Northern Metropolitan,39.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,5.662757831681574
9263,4,h,1138000.0,3046.0,189.0,1960.0,-37.72001,144.91683,Northern Metropolitan,39.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,6.056142262059052
9264,4,h,1410000.0,3166.0,,,-37.9054,145.08669,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,6.14921911265538
9265,3,h,1245000.0,3166.0,,,-37.90626,145.08653,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,6.095169351431755
9266,2,h,1114000.0,3166.0,90.0,1960.0,-37.90241,145.12378,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,6.04688519083771
9267,3,u,740000.0,3166.0,90.0,2004.0,-37.89941,145.11523,Southern Metropolitan,139.0,3166.0,113.14285714285714,70.0,459.2857142857143,1536.1666666666667,5.869231719730976
9268,4,h,1120000.0,3167.0,161.0,1975.0,-37.93543,145.08408,South-Eastern Metropolitan,140.0,3167.0,107.21739130434783,23.0,,,6.049218022670182
9269,3,h,945000.0,3167.0,,,-37.93646,145.08728,South-Eastern Metropolitan,140.0,3167.0,107.21739130434783,23.0,,,5.975431808509263
9270,1,u,280000.0,3204.0,33.0,1975.0,-37.90296,145.04637,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,5.447158031342219
9271,2,u,485000.0,3204.0,72.0,2012.0,-37.90335,145.03718,Southern Metropolitan,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,5.685741738602264
9272,3,h,1315000.0,3195.0,197.0,1950.0,-37.99544,145.08727,South-Eastern Metropolitan,167.0,3195.0,143.04225352112675,71.0,649.2857142857143,2539.0,6.118925752825777
9273,3,u,1770000.0,3052.0,70.0,1999.0,-37.78212,144.95755,Northern Metropolitan,44.0,3052.0,91.5111111111111,90.0,471.53846153846155,1633.1333333333334,6.247973266361806
9274,3,u,630000.0,3044.0,,,-37.72737,144.94593,Northern Metropolitan,38.0,3044.0,98.95,40.0,514.2,1567.5,5.799340549453582
9275,3,u,1725000.0,3207.0,189.0,2000.0,-37.8429,144.94487,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,6.236789099409293
9276,3,h,1325000.0,3207.0,,,-37.83522,144.93471,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,6.122215878272827
9277,2,u,625000.0,3207.0,,,-37.84432,144.94371999999996,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,5.795880017344075
9278,2,u,665000.0,3207.0,81.0,2010.0,-37.84096,144.93791000000004,Southern Metropolitan,178.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,5.8228216453031045
9279,3,h,1400000.0,3181.0,138.0,1880.0,-37.84957,144.9889,Southern Metropolitan,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,6.146128035678238
9280,3,h,850000.0,3072.0,,,-37.7383,145.02348999999995,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.929418925714293
9282,3,h,930000.0,3072.0,,,-37.7377,144.98781,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.968482948553935
9283,4,h,830000.0,3072.0,540.0,1965.0,-37.73935,145.01516999999996,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.919078092376074
9284,3,h,881000.0,3072.0,115.0,1930.0,-37.73912,145.01298,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.944975908412048
9285,3,u,660000.0,3072.0,,1995.0,-37.73506,145.03169,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.819543935541868
9286,3,h,945000.0,3072.0,120.0,1940.0,-37.74946,145.00875,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.975431808509263
9287,3,h,1210000.0,3072.0,126.0,1920.0,-37.74794,144.99111000000005,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,6.08278537031645
9288,3,h,970000.0,3072.0,,1950.0,-37.74818,144.99825,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.986771734266245
9289,2,u,465000.0,3072.0,169.0,,-37.73311,145.03552,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.6674529528899535
9290,3,h,725000.0,3072.0,94.0,1950.0,-37.73314,145.03437,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.860338006570994
9291,3,h,990000.0,3072.0,,,-37.74258,144.99309,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.99563519459755
9292,3,h,972500.0,3072.0,103.0,1930.0,-37.73443,145.00201,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.987889609997746
9293,3,h,955000.0,3072.0,123.0,2000.0,-37.74739,145.00933999999995,Northern Metropolitan,61.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,5.980003371583746
9294,3,h,1900000.0,3054.0,194.0,1910.0,-37.78251,144.96817,Northern Metropolitan,46.0,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,6.278753600952829
9295,4,h,1100000.0,3073.0,,,-37.72787,144.99423000000004,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,6.041392685158225
9297,3,h,1040000.0,3073.0,,,-37.72499000000001,145.00038,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,6.017033339298781
9298,2,h,888000.0,3073.0,,,-37.71086,145.01629,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.948412965778601
9299,2,t,521000.0,3073.0,94.0,2009.0,-37.7106,145.00177,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.716837723299524
9300,3,h,857700.0,3073.0,116.0,1930.0,-37.72589,144.99681,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.933335410077651
9301,3,t,642500.0,3073.0,140.0,2010.0,-37.71064000000001,145.01067,Northern Metropolitan,62.0,3073.0,273.9264705882353,68.0,399.8888888888889,1459.625,5.8078731320033326
9302,3,h,1676000.0,3121.0,,,-37.8239,145.0022,Northern Metropolitan,96.0,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625,6.224274014294258
9303,4,h,1400000.0,3121.0,,,-37.82503,144.99967,Northern Metropolitan,96.0,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625,6.146128035678238
9304,3,h,1301000.0,3121.0,,1990.0,-37.82434,145.00489,Northern Metropolitan,96.0,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625,6.114277296561586
9305,2,u,575000.0,3121.0,66.0,1960.0,-37.82046,144.99398,Northern Metropolitan,96.0,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625,5.7596678446896306
9306,3,u,766000.0,3134.0,,,-37.80905,145.23533999999995,Eastern Metropolitan,109.0,3134.0,116.58928571428571,56.0,354.6666666666667,1202.3333333333333,5.884228769632604
9307,4,h,910000.0,3135.0,179.0,1965.0,-37.81656,145.24247,Eastern Metropolitan,110.0,3135.0,104.11764705882354,17.0,,,5.959041392321094
9308,4,h,1200000.0,3135.0,151.0,1960.0,-37.81186,145.25419,Eastern Metropolitan,110.0,3135.0,104.11764705882354,17.0,,,6.079181246047625
9309,2,u,675000.0,3084.0,,,-37.74427,145.06293,Eastern Metropolitan,71.0,3084.0,127.20833333333333,72.0,1128.75,2298.0,5.829303772831025
9310,3,h,622000.0,3178.0,,,-37.91655,145.26933,South-Eastern Metropolitan,150.0,3178.0,81.8780487804878,41.0,,,5.793790384690818
9311,3,h,425000.0,3064.0,141.0,1996.0,-37.63382,144.92774,Northern Metropolitan,54.0,3064.0,71.4047619047619,42.0,185.0,,5.628388930050312
9312,4,t,2300000.0,3191.0,166.0,1940.0,-37.95326,145.01779,Southern Metropolitan,163.0,3191.0,195.72,50.0,1118.7,4375.857142857143,6.361727836017593
9313,3,h,1710000.0,3191.0,150.0,1920.0,-37.94785,145.01467,Southern Metropolitan,163.0,3191.0,195.72,50.0,1118.7,4375.857142857143,6.232996110392154
9314,4,t,2221000.0,3191.0,235.0,2000.0,-37.95372,145.00608,Southern Metropolitan,163.0,3191.0,195.72,50.0,1118.7,4375.857142857143,6.3465485585484736
9315,3,h,515000.0,3028.0,98.0,1985.0,-37.87793,144.75626,Western Metropolitan,23.0,3028.0,107.57894736842105,38.0,430.0,870.0,5.711807229041191
9316,3,h,540000.0,3198.0,96.0,1960.0,-38.11014,145.14336,South-Eastern Metropolitan,170.0,3198.0,110.0,39.0,638.4444444444445,2379.3,5.732393759822968
9317,3,h,1360000.0,3018.0,127.8,1970.0,-37.8642,144.84257,Western Metropolitan,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,6.133538908370218
9318,3,h,1180000.0,3011.0,124.0,1910.0,-37.80779,144.88887,Western Metropolitan,10.0,3011.0,95.6010101010101,198.0,441.9166666666667,1624.611111111111,6.071882007306125
9319,3,h,790000.0,3015.0,129.0,2003.0,-37.83137,144.86731,Western Metropolitan,13.0,3015.0,132.04615384615386,65.0,706.125,2002.3333333333333,5.897627091290442
9320,2,u,805000.0,3205.0,,,-37.83715,144.96716999999995,Southern Metropolitan,176.0,3205.0,214.84666666666666,300.0,1226.0243902439024,4125.225806451613,5.905795880367869
9321,2,u,530000.0,3205.0,52.0,2012.0,-37.83406,144.97131000000005,Southern Metropolitan,176.0,3205.0,214.84666666666666,300.0,1226.0243902439024,4125.225806451613,5.724275869600789
9322,4,h,915000.0,3752.0,410.0,2005.0,-37.63485,145.07272,Northern Metropolitan,186.0,3752.0,63.90909090909091,11.0,,,5.9614210940664485
9323,3,h,644000.0,3752.0,160.0,2007.0,-37.64215,145.08584,Northern Metropolitan,186.0,3752.0,63.90909090909091,11.0,,,5.8088858673598125
9325,2,u,800000.0,3141.0,73.0,2014.0,-37.84712,144.99967,Southern Metropolitan,116.0,3141.0,157.91259931895573,881.0,1040.4036697247707,3417.811111111111,5.903089986991944
9326,2,h,2210000.0,3141.0,133.0,1890.0,-37.83554,144.97956000000005,Southern Metropolitan,116.0,3141.0,157.91259931895573,881.0,1040.4036697247707,3417.811111111111,6.344392273685111
9327,3,h,1400000.0,3141.0,132.0,1993.0,-37.84497,144.99781000000004,Southern Metropolitan,116.0,3141.0,157.91259931895573,881.0,1040.4036697247707,3417.811111111111,6.146128035678238
9328,3,u,805000.0,3141.0,,1970.0,-37.83849,144.99948,Southern Metropolitan,116.0,3141.0,157.91259931895573,881.0,1040.4036697247707,3417.811111111111,5.905795880367869
9329,3,u,2400000.0,3141.0,,1940.0,-37.8369,144.98514,Southern Metropolitan,116.0,3141.0,157.91259931895573,881.0,1040.4036697247707,3417.811111111111,6.380211241711606
9330,2,u,535000.0,3141.0,63.0,1970.0,-37.84468,145.00368,Southern Metropolitan,116.0,3141.0,157.91259931895573,881.0,1040.4036697247707,3417.811111111111,5.7283537820212285
9331,1,u,422000.0,3006.0,51.0,2010.0,-37.83014,144.96967,Southern Metropolitan,8.0,3006.0,188.85173501577287,1268.0,1239.8272727272727,4358.556701030928,5.625312450961673
9332,2,u,590000.0,3006.0,,2009.0,-37.82586,144.957,Southern Metropolitan,8.0,3006.0,188.85173501577287,1268.0,1239.8272727272727,4358.556701030928,5.770852011642144
9333,2,u,586500.0,3182.0,,,-37.86506,144.97777,Southern Metropolitan,154.0,3182.0,147.7295154185022,1135.0,1051.4410256410256,3847.4,5.768268016451548
9334,1,u,451000.0,3182.0,,,-37.85705,144.98699,Southern Metropolitan,154.0,3182.0,147.7295154185022,1135.0,1051.4410256410256,3847.4,5.654176541877961
9336,2,h,790000.0,3041.0,120.0,1990.0,-37.73519,144.92373999999995,Western Metropolitan,35.0,3041.0,106.125,8.0,350.0,1500.0,5.897627091290442
9337,3,h,455000.0,3429.0,,,-37.57456,144.71548,Western Metropolitan,184.0,3429.0,131.29166666666666,24.0,,,5.658011396657113
9338,3,h,410000.0,3429.0,140.0,1980.0,-37.57686,144.71023,Western Metropolitan,184.0,3429.0,131.29166666666666,24.0,,,5.6127838567197355
9339,3,h,775000.0,3020.0,,,-37.79067,144.83803999999995,Western Metropolitan,17.0,3020.0,69.55555555555556,45.0,160.0,600.0,5.889301702506311
9340,3,h,690500.0,3020.0,,,-37.7756,144.84235,Western Metropolitan,17.0,3020.0,69.55555555555556,45.0,160.0,600.0,5.83916368291465
9341,3,h,520000.0,3020.0,,,-37.79414000000001,144.81855,Western Metropolitan,17.0,3020.0,69.55555555555556,45.0,160.0,600.0,5.7160033436347994
9342,2,u,740000.0,3127.0,80.0,1970.0,-37.83275,145.1055,Southern Metropolitan,102.0,3127.0,86.41176470588235,68.0,444.5,1699.0,5.869231719730976
9343,3,h,680000.0,3037.0,231.0,2005.0,-37.71594,144.7415,Western Metropolitan,31.0,3037.0,66.4375,16.0,426.6666666666667,1554.3333333333333,5.832508912706237
9344,3,h,790500.0,3038.0,,,-37.6943,144.78187,Western Metropolitan,32.0,3038.0,91.0,8.0,600.0,,5.897901874268228
9345,3,h,695000.0,3038.0,,1990.0,-37.69408,144.77861,Western Metropolitan,32.0,3038.0,91.0,8.0,600.0,,5.841984804590114
9347,3,h,1350000.0,3106.0,188.0,1975.0,-37.75289,145.12826,Eastern Metropolitan,87.0,3106.0,127.21739130434783,23.0,,,6.1303337684950066
9348,4,t,1010000.0,3107.0,198.0,2013.0,-37.76577,145.10728999999995,Eastern Metropolitan,88.0,3107.0,228.26315789473685,19.0,350.0,1400.0,6.004321373782642
9349,3,h,580000.0,3074.0,,,-37.68484,145.0072,Northern Metropolitan,63.0,3074.0,82.5,12.0,,,5.763427993562937
9350,4,h,653000.0,3074.0,,,-37.68136,144.99479,Northern Metropolitan,63.0,3074.0,82.5,12.0,,,5.814913181275074
9351,3,h,740000.0,3074.0,152.0,1983.0,-37.68403,144.99246000000005,Northern Metropolitan,63.0,3074.0,82.5,12.0,,,5.869231719730976
9352,2,u,493000.0,3071.0,65.0,1970.0,-37.75257,145.00279,Northern Metropolitan,60.0,3071.0,125.00877192982456,114.0,675.8,2580.1,5.69284691927723
9353,3,h,1240000.0,3071.0,,,-37.75915,145.01043,Northern Metropolitan,60.0,3071.0,125.00877192982456,114.0,675.8,2580.1,6.093421685162235
9354,2,h,1010000.0,3071.0,,,-37.75789,145.00136,Northern Metropolitan,60.0,3071.0,125.00877192982456,114.0,675.8,2580.1,6.004321373782642
9355,4,h,1626000.0,3071.0,120.0,1925.0,-37.75231,144.99023,Northern Metropolitan,60.0,3071.0,125.00877192982456,114.0,675.8,2580.1,6.211120541258049
9356,1,u,550000.0,3142.0,64.0,1965.0,-37.83732,145.01164,Southern Metropolitan,117.0,3142.0,244.5,118.0,1168.8235294117646,4471.833333333333,5.740362689494244
9357,3,u,2000000.0,3142.0,,,-37.84212,145.01346,Southern Metropolitan,117.0,3142.0,244.5,118.0,1168.8235294117646,4471.833333333333,6.301029995663981
9358,2,u,751000.0,3142.0,,,-37.83872,145.01452,Southern Metropolitan,117.0,3142.0,244.5,118.0,1168.8235294117646,4471.833333333333,5.875639937004168
9359,2,u,682000.0,3142.0,60.0,1975.0,-37.84301,145.02641,Southern Metropolitan,117.0,3142.0,244.5,118.0,1168.8235294117646,4471.833333333333,5.833784374656479
9360,2,t,355000.0,3043.0,,,-37.68837,144.87122,Western Metropolitan,37.0,3043.0,114.82758620689656,29.0,700.0,1502.0,5.550228353055094
9361,4,h,1270000.0,3133.0,,,-37.83944,145.18641000000005,Eastern Metropolitan,108.0,3133.0,76.18181818181819,44.0,660.0,3980.0,6.103803720955957
9362,4,t,975000.0,3133.0,207.0,2008.0,-37.83368,145.20408999999995,Eastern Metropolitan,108.0,3133.0,76.18181818181819,44.0,660.0,3980.0,5.989004615698537
9363,3,t,820000.0,3133.0,125.0,2016.0,-37.83581,145.19802,Eastern Metropolitan,108.0,3133.0,76.18181818181819,44.0,660.0,3980.0,5.913813852383717
