index,Rooms,Price,Postcode,BuildingArea,YearBuilt,Lattitude,Longtitude,index.1,zipcode,airbnb price mean,airbnb record count,airbnb weekly price_mean,airbnb monthly price mean,Price_log,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Rooms_0.0,Rooms_1.0,Rooms_2.0,Price_0.0,Price_1.0,Price_2.0,pca1_scaled,pca2_scaled,Type
12596,4,800000.0,3135.0,112.0,1960.0,-37.80103,145.25368,110.0,3135.0,104.11764705882354,17.0,,,5.903089986991944,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3205030642718478,-0.5243138489425903,h
12597,4,1050000.0,3134.0,111.0,1986.8,-37.78929,145.2458,109.0,3134.0,116.58928571428572,56.0,354.6666666666667,1202.3333333333333,6.021189299069938,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3087661084391378,-0.5380242526013018,h
12598,4,1800000.0,3084.0,276.0,1955.0,-37.74586,145.07392,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,6.2552725051033065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.072525241233157,1.0354207095398194,h
12599,3,580500.0,3064.0,147.0,2003.0,-37.61562,144.92606,54.0,3064.0,71.4047619047619,42.0,185.0,,5.763802224074593,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9526685291383514,-1.353844054280709,h
12600,4,2700000.0,3191.0,318.0,1890.0,-37.94804,145.00756,163.0,3191.0,195.72,50.0,1118.7,4375.857142857143,6.431363764158987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.4688050362544196,1.8109803676982048,h
12603,3,1725000.0,3191.0,117.0,1915.0,-37.94901,145.01167,163.0,3191.0,195.72,50.0,1118.7,4375.857142857143,6.236789099409293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.601262699870764,2.4859957305751386,h
12604,3,770000.0,3198.0,130.0,1963.0,-38.09864,145.13128999999995,170.0,3198.0,110.0,39.0,638.4444444444445,2379.3,5.886490725172482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0731771917764343,-0.44007523018041306,h
12605,2,1355000.0,3205.0,78.0,1900.0,-37.83423,144.95243,176.0,3205.0,214.84666666666664,300.0,1226.0243902439024,4125.225806451613,6.131939295210424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2169864648747062,0.8656412098313265,h
12606,3,1210000.0,3205.0,111.0,1986.8,-37.83474,144.96917,176.0,3205.0,214.84666666666664,300.0,1226.0243902439024,4125.225806451613,6.08278537031645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8235578288506465,0.8409919402271958,h
12607,2,1180000.0,3205.0,111.0,1986.8,-37.83745,144.95459,176.0,3205.0,214.84666666666664,300.0,1226.0243902439024,4125.225806451613,6.071882007306125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2559631226850345,0.8333839685420726,h
12608,2,970000.0,3205.0,102.6,1900.0,-37.83606,144.95164,176.0,3205.0,214.84666666666664,300.0,1226.0243902439024,4125.225806451613,5.986771734266245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2170034945748824,0.8660057741459753,h
12609,3,540000.0,3752.0,152.0,2005.0,-37.6366,145.07226,186.0,3752.0,63.90909090909091,11.0,,,5.732393759822968,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9512942817931238,-1.33634383210145,h
12610,3,1360000.0,3141.0,98.0,1900.0,-37.84324,144.99933,116.0,3141.0,157.91259931895573,881.0,1040.403669724771,3417.811111111111,6.133538908370218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8622770571645818,0.8789437005665023,h
12611,2,1460000.0,3141.0,111.0,1986.8,-37.84401,144.99839,116.0,3141.0,157.91259931895573,881.0,1040.403669724771,3417.811111111111,6.164352855784437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5078344185700082,2.425958977722237,h
12612,3,388000.0,3429.0,114.0,1938.6,-37.57281,144.70015,184.0,3429.0,131.29166666666666,24.0,,,5.588831725594207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.209559709821472,-1.0001771996349407,h
12613,3,493000.0,3429.0,111.0,1986.8,-37.58562,144.71581,184.0,3429.0,131.29166666666666,24.0,,,5.69284691927723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1876249178705176,-1.0142105949106839,h
12614,3,498500.0,3429.0,111.0,1986.8,-37.57367,144.71842,184.0,3429.0,131.29166666666666,24.0,,,5.697665162647675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1879181024787384,-1.016752763652324,h
12615,3,770000.0,3020.0,130.0,1960.0,-37.77388,144.84368999999995,17.0,3020.0,69.55555555555556,45.0,160.0,600.0,5.886490725172482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1950851190577414,-0.9484288541540529,h
12617,4,1585000.0,3107.0,147.0,1965.0,-37.76918,145.10445,88.0,3107.0,228.26315789473685,19.0,350.0,1400.0,6.20002926655377,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.0673283902372277,1.0397573847039707,h
12619,4,925000.0,3152.0,176.0,1975.0,-37.85298,145.23935,127.0,3152.0,92.3125,48.0,590.0,2126.4,5.9661417327390325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3125720641447423,-0.519247440970112,h
12621,4,1232000.0,3195.0,244.0,2004.0,-38.01345,145.1342,167.0,3195.0,143.04225352112675,71.0,649.2857142857143,2539.0,6.090610707828406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2370724952942969,-0.46412940970875677,h
12622,3,595000.0,3030.0,111.0,1986.8,-37.89302,144.65938,25.0,3030.0,115.74806201550388,258.0,590.0,2224.6,5.77451696572855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.180085349556878,-0.9478360720036898,h
12623,4,621000.0,3030.0,177.0,2001.0,-37.89463,144.66857,25.0,3030.0,115.74806201550388,258.0,590.0,2224.6,5.79309160017658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3538235255003412,-0.9408799306876677,h
12624,3,616000.0,3049.0,111.0,1986.8,-37.67332,144.9022,42.0,3049.0,92.28571428571428,21.0,400.0,,5.789580712164425,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9584764254553799,-1.336415880382146,h
12625,3,1470000.0,3016.0,111.0,1986.8,-37.85265,144.89376,14.0,3016.0,191.09459459459455,74.0,612.25,2119.75,6.167317334748176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.9294036440111797,0.651259932545938,h
12626,2,810000.0,3181.0,134.4,2013.0,-37.85556,144.99063,153.0,3181.0,148.1695652173913,460.0,868.1481481481482,3304.3823529411766,5.9084850188786495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.992703653745914,1.194559060310408,u
12627,3,420000.0,3750.0,111.0,1986.8,-37.60949,145.0382,185.0,3750.0,43.5,6.0,,,5.623249290397901,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.00176522308972086,-1.1462563139009736,t
12628,4,730000.0,3750.0,248.0,2012.0,-37.61729,145.0238,185.0,3750.0,43.5,6.0,,,5.863322860120456,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.128796316313671,-1.3367637574103859,h
12629,3,826000.0,3013.0,187.4,2017.0,-37.82413,144.87513,12.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909,5.916980047320382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1683580611156295,-0.9556456813512536,h
12630,4,800000.0,3013.0,142.0,1950.0,-37.8215,144.89614,12.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909,5.903089986991944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.378499770736468,-0.9175683368794287,h
12631,3,1100000.0,3013.0,137.0,1948.0,-37.81284,144.89158999999995,12.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909,6.041392685158225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1995319892416374,-0.9303823045604165,h
12632,4,1650000.0,3040.0,186.0,1950.0,-37.7609,144.89886,34.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665,6.217483944213907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.1283143816163657,0.6556367788978691,h
12633,3,1960000.0,3206.0,161.0,1900.0,-37.84662,144.95675,177.0,3206.0,229.41803278688525,122.0,1187.4,3734.0,6.292256071356476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6105369175865345,2.462900903762381,h
12634,3,1248500.0,3018.0,111.0,1986.8,-37.87182,144.816,15.0,3018.0,85.62162162162163,37.0,732.5,1550.5,6.096388546687367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.180637670030809,-0.9384352654273722,h
12635,3,1001000.0,3025.0,111.0,1986.8,-37.82872,144.84558,21.0,3025.0,113.76470588235294,17.0,,,6.000434077479318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1816993689494597,-0.9457583628174568,h
12636,3,770000.0,3025.0,111.0,1986.8,-37.84476,144.8472,21.0,3025.0,113.76470588235294,17.0,,,5.886490725172482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1813069243436822,-0.9418772063328515,h
12637,3,1715000.0,3143.0,141.0,1920.0,-37.86109,145.01994,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.2342641243787895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6428987842767452,2.65695575382705,t
12638,3,1450000.0,3143.0,111.0,1986.8,-37.85335,145.01698000000005,118.0,3143.0,192.46376811594203,69.0,743.1818181818181,3130.5,6.161368002234975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5713923017759157,2.4367382818694456,h
12639,3,1555000.0,3147.0,101.0,1950.0,-37.87,145.08803,122.0,3147.0,82.75862068965517,29.0,520.0,,6.191730393362857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5874955900698162,2.4611951198099367,h
12640,3,1300000.0,3195.0,111.0,1986.8,-38.02094,145.09736999999996,167.0,3195.0,143.04225352112675,71.0,649.2857142857143,2539.0,6.113943352306837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0643752038937992,-0.4703792929129276,h
12641,3,870000.0,3195.0,111.0,1986.8,-38.02105,145.11982,167.0,3195.0,143.04225352112675,71.0,649.2857142857143,2539.0,5.939519252618618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0643772654745214,-0.4682989711116463,h
12642,2,470000.0,3034.0,55.8,1970.0,-37.77091,144.86571,29.0,3034.0,127.25,4.0,,,5.672097857935717,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6134377567794225,-0.594190688902825,u
12643,3,2730000.0,3103.0,203.0,1940.0,-37.80576,145.06978999999995,84.0,3103.0,105.26315789473684,57.0,606.75,2111.25,6.4361626470407565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.2696729356896217,1.7532319427558078,h
12644,3,2350000.0,3104.0,111.0,1986.8,-37.80245,145.07963,85.0,3104.0,97.26829268292684,41.0,1118.0,4063.0,6.371067862271737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5726520119499758,2.4306266512352472,h
12645,2,905000.0,3104.0,110.4,1960.0,-37.79681,145.06903,85.0,3104.0,97.26829268292684,41.0,1118.0,4063.0,5.956648579205203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.967501507120854,1.2083348563253262,u
12647,3,2030000.0,3193.0,111.0,1986.8,-37.98667,145.02796,165.0,3193.0,215.92857142857144,42.0,1546.0,6171.333333333333,6.307496037913213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6098268062199498,2.661336934404408,t
12648,4,2210000.0,3204.0,233.0,1940.0,-37.92098,145.02422,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,6.344392273685111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7709396812073643,2.4822505468240363,h
12649,4,1450000.0,3204.0,111.0,1986.8,-37.93031,145.03816,175.0,3204.0,114.6125,80.0,719.2222222222222,2936.0,6.161368002234975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7495825306604622,2.4677325067687903,h
12650,4,1520000.0,3165.0,111.0,1986.8,-37.90609,145.0551,138.0,3165.0,113.03921568627452,51.0,563.2,2032.8,6.181843587944773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7501792185213438,2.463646363390785,h
12651,3,1070000.0,3165.0,105.0,1960.0,-37.92041,145.07901,138.0,3165.0,113.03921568627452,51.0,563.2,2032.8,6.02938377768521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8334980290728515,0.881236301305009,h
12653,4,1850000.0,3130.0,287.0,2012.0,-37.82942,145.16714,105.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573,6.267171728403014,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.044942853492886,1.0415895638319406,h
12654,3,1040000.0,3130.0,111.0,1986.8,-37.82378,145.13778,105.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573,6.017033339298781,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.12782829630129,-0.5510294057848656,h
12655,4,1100000.0,3130.0,168.0,2017.0,-37.84307,145.13419,105.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573,6.041392685158225,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2939434928934157,-0.5472557360600536,h
12656,4,1830000.0,3196.0,222.0,2004.0,-38.06189000000001,145.11766,168.0,3196.0,120.69491525423727,59.0,936.0,2373.0,6.26245108973043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.025834784612316,1.3252266616752226,t
12657,3,700000.0,3155.0,112.0,1970.0,-37.86205,145.25333,130.0,3155.0,95.57142857142856,21.0,324.5,1099.5,5.845098040014257,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.13445270481971,-0.5251174931271824,h
12658,3,1725000.0,3128.0,111.0,1986.8,-37.82132,145.12891000000005,103.0,3128.0,111.44392523364486,214.0,426.375,1610.625,6.236789099409293,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.8761667259715946,1.0346258474754972,h
12659,3,840000.0,3019.0,93.0,1960.0,-37.78311,144.85331000000005,16.0,3019.0,90.46666666666668,15.0,200.0,,5.924279286061882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1948190926830138,-0.9454168717316999,h
12660,3,1342000.0,3186.0,110.0,1910.0,-37.88879,144.99833,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.127752515832973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8566893642975333,0.8856310174352179,h
12661,3,1960000.0,3186.0,36.0,1960.0,-37.91414,145.00527,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.292256071356476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6235345400440664,2.652603882453224,t
12662,4,2410000.0,3186.0,111.0,1986.8,-37.90192,145.00094,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.382017042574868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7502698616025436,2.4577189457506967,h
12663,2,911000.0,3056.0,77.0,1905.0,-37.7697,144.96866,48.0,3056.0,94.67264573991032,446.0,618.758064516129,2308.978723404255,5.959518376972998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0866668683511551,-1.2835171761273259,h
12664,2,640000.0,3056.0,2.0,1997.4,-37.77761,144.96832,48.0,3056.0,94.67264573991032,446.0,618.758064516129,2308.978723404255,5.806179973983888,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.086696678558528,-1.124536141460578,t
12665,4,1820000.0,3056.0,288.0,2017.0,-37.75792,144.97218,48.0,3056.0,94.67264573991032,446.0,618.758064516129,2308.978723404255,6.260071387985075,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.8714243059622537,0.276383574408479,h
12667,2,1265000.0,3057.0,111.0,1986.8,-37.76766,144.97638,49.0,3057.0,154.43243243243242,185.0,595.8421052631579,2789.6666666666665,6.102090525511836,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1232695620573891,-1.314575682544602,h
12668,2,950000.0,3057.0,89.0,1900.0,-37.75995,144.97413,49.0,3057.0,154.43243243243242,185.0,595.8421052631579,2789.6666666666665,5.977723605288848,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0841704738463238,-1.2833666958477106,h
12669,4,1225000.0,3105.0,130.0,1960.0,-37.77592,145.09714,86.0,3105.0,116.2608695652174,23.0,528.0,2000.0,6.088136088700551,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3211052524109386,-0.544476727481626,h
12671,4,730000.0,3083.0,144.0,1970.0,-37.7002,145.06517,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.863322860120456,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.145496495587858,-1.2976549872468823,h
12673,4,1702000.0,3125.0,111.0,1986.8,-37.84162,145.10435,100.0,3125.0,88.14754098360656,61.0,383.75,870.0,6.230959555748569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7517683927173457,2.4531502465051473,h
12674,3,980000.0,3151.0,111.0,1986.8,-37.85029,145.13846,126.0,3151.0,97.65517241379312,29.0,600.0,2200.0,5.991226075692495,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1271792630804607,-0.5447976658235197,h
12676,3,2770000.0,3124.0,131.5,1991.0,-37.83176,145.0652,99.0,3124.0,138.5568181818182,88.0,526.6666666666666,2742.5714285714284,6.442479769064448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.2460770351441355,1.7393126352037722,h
12678,2,1441000.0,3163.0,111.0,1986.8,-37.8926,145.05868999999996,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.158663980813989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5090115186920455,2.4427859385903994,h
12679,3,1510000.0,3163.0,111.0,1986.8,-37.893,145.05861000000004,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.17897694729317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5704301699015433,2.44977593343295,h
12680,2,850000.0,3163.0,101.0,2007.0,-37.88592,145.04781,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.929418925714293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.2245058393078447,1.0380278225390451,t
12681,3,1500000.0,3163.0,111.0,1986.8,-37.90206,145.05598,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.176091259055681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5702077514179442,2.451643700401246,h
12682,3,1508000.0,3163.0,147.0,2011.0,-37.89235,145.04953999999995,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.178401341533755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.559629708090471,2.4395490822960855,h
12683,4,609000.0,3201.0,206.8,2005.0,-38.09601,145.19633000000005,173.0,3201.0,88.0,5.0,678.0,2345.0,5.784617292632875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.234573089391996,-0.43962865585623306,h
12684,3,578000.0,3201.0,677.0,1972.0,-38.1046,145.19339,173.0,3201.0,88.0,5.0,678.0,2345.0,5.7619278384205295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0696287845274222,-0.43620465905532757,h
12685,3,875000.0,3196.0,127.0,1970.0,-38.04666,145.12354,168.0,3196.0,120.69491525423727,59.0,936.0,2373.0,5.942008053022313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0713050480132953,-0.4555618125996643,h
12686,4,920000.0,3192.0,111.0,1986.8,-37.96531,145.08502,164.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,5.963787827345556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0004553078873764,0.893127091352247,h
12687,4,1165000.0,3192.0,111.0,1986.8,-37.9727,145.07016000000004,164.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,6.066325925362038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0002711938815214,0.8934868667640422,h
12688,3,1201000.0,3192.0,156.0,1960.0,-37.95569,145.06588,164.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,6.079543007402906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8326892573665607,0.8882678482706617,h
12689,3,910000.0,3192.0,111.0,1986.8,-37.96306,145.0803,164.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,5.959041392321094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.82043906595089,0.8810261399252598,h
12690,4,1200000.0,3192.0,111.0,1986.8,-37.97531,145.07943,164.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,6.079181246047625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0002092436960148,0.8949427063833603,h
